date,Chla
1/1/2008 0:00,16.28039216
1/2/2008 0:00,16.59215686
1/3/2008 0:00,16.90392157
1/4/2008 0:00,17.21568627
1/5/2008 0:00,17.52745098
1/6/2008 0:00,17.83921569
1/7/2008 0:00,18.15098039
1/8/2008 0:00,18.4627451
1/9/2008 0:00,18.7745098
1/10/2008 0:00,19.08627451
1/11/2008 0:00,19.39803922
1/12/2008 0:00,19.70980392
1/13/2008 0:00,20.02156863
1/14/2008 0:00,20.33333333
1/15/2008 0:00,20.17204301
1/16/2008 0:00,20.01075269
1/17/2008 0:00,19.84946237
1/18/2008 0:00,19.68817204
1/19/2008 0:00,19.52688172
1/20/2008 0:00,19.3655914
1/21/2008 0:00,19.20430108
1/22/2008 0:00,19.04301075
1/23/2008 0:00,18.88172043
1/24/2008 0:00,18.72043011
1/25/2008 0:00,18.55913978
1/26/2008 0:00,18.39784946
1/27/2008 0:00,18.23655914
1/28/2008 0:00,18.07526882
1/29/2008 0:00,17.91397849
1/30/2008 0:00,17.75268817
1/31/2008 0:00,17.59139785
2/1/2008 0:00,17.43010753
2/2/2008 0:00,17.2688172
2/3/2008 0:00,17.10752688
2/4/2008 0:00,16.94623656
2/5/2008 0:00,16.78494624
2/6/2008 0:00,16.62365591
2/7/2008 0:00,16.46236559
2/8/2008 0:00,16.30107527
2/9/2008 0:00,16.13978495
2/10/2008 0:00,15.97849462
2/11/2008 0:00,15.8172043
2/12/2008 0:00,15.65591398
2/13/2008 0:00,15.49462366
2/14/2008 0:00,15.33333333
2/15/2008 0:00,15.43589744
2/16/2008 0:00,15.53846154
2/17/2008 0:00,15.64102564
2/18/2008 0:00,15.74358974
2/19/2008 0:00,15.84615385
2/20/2008 0:00,15.94871795
2/21/2008 0:00,16.05128205
2/22/2008 0:00,16.15384615
2/23/2008 0:00,16.25641026
2/24/2008 0:00,16.35897436
2/25/2008 0:00,16.46153846
2/26/2008 0:00,16.56410256
2/27/2008 0:00,16.66666667
2/28/2008 0:00,16.76923077
2/29/2008 0:00,16.87179487
3/1/2008 0:00,16.97435897
3/2/2008 0:00,17.07692308
3/3/2008 0:00,17.17948718
3/4/2008 0:00,17.28205128
3/5/2008 0:00,17.38461538
3/6/2008 0:00,17.48717949
3/7/2008 0:00,17.58974359
3/8/2008 0:00,17.69230769
3/9/2008 0:00,17.79487179
3/10/2008 0:00,17.8974359
3/11/2008 0:00,18
3/12/2008 0:00,18.24509804
3/13/2008 0:00,18.49019608
3/14/2008 0:00,18.73529412
3/15/2008 0:00,18.98039216
3/16/2008 0:00,19.2254902
3/17/2008 0:00,19.47058824
3/18/2008 0:00,19.71568627
3/19/2008 0:00,19.96078431
3/20/2008 0:00,20.20588235
3/21/2008 0:00,20.45098039
3/22/2008 0:00,20.69607843
3/23/2008 0:00,20.94117647
3/24/2008 0:00,21.18627451
3/25/2008 0:00,21.43137255
3/26/2008 0:00,21.67647059
3/27/2008 0:00,21.92156863
3/28/2008 0:00,22.16666667
3/29/2008 0:00,22.41176471
3/30/2008 0:00,22.65686275
3/31/2008 0:00,22.90196078
4/1/2008 0:00,23.14705882
4/2/2008 0:00,23.39215686
4/3/2008 0:00,23.6372549
4/4/2008 0:00,23.88235294
4/5/2008 0:00,24.12745098
4/6/2008 0:00,24.37254902
4/7/2008 0:00,24.61764706
4/8/2008 0:00,24.8627451
4/9/2008 0:00,25.10784314
4/10/2008 0:00,25.35294118
4/11/2008 0:00,25.59803922
4/12/2008 0:00,25.84313725
4/13/2008 0:00,26.08823529
4/14/2008 0:00,26.33333333
4/15/2008 0:00,26.53153153
4/16/2008 0:00,26.72972973
4/17/2008 0:00,26.92792793
4/18/2008 0:00,27.12612613
4/19/2008 0:00,27.32432432
4/20/2008 0:00,27.52252252
4/21/2008 0:00,27.72072072
4/22/2008 0:00,27.91891892
4/23/2008 0:00,28.11711712
4/24/2008 0:00,28.31531532
4/25/2008 0:00,28.51351351
4/26/2008 0:00,28.71171171
4/27/2008 0:00,28.90990991
4/28/2008 0:00,29.10810811
4/29/2008 0:00,29.30630631
4/30/2008 0:00,29.5045045
5/1/2008 0:00,29.7027027
5/2/2008 0:00,29.9009009
5/3/2008 0:00,30.0990991
5/4/2008 0:00,30.2972973
5/5/2008 0:00,30.4954955
5/6/2008 0:00,30.69369369
5/7/2008 0:00,30.89189189
5/8/2008 0:00,31.09009009
5/9/2008 0:00,31.28828829
5/10/2008 0:00,31.48648649
5/11/2008 0:00,31.68468468
5/12/2008 0:00,31.88288288
5/13/2008 0:00,32.08108108
5/14/2008 0:00,32.27927928
5/15/2008 0:00,32.47747748
5/16/2008 0:00,32.67567568
5/17/2008 0:00,32.87387387
5/18/2008 0:00,33.07207207
5/19/2008 0:00,33.27027027
5/20/2008 0:00,33.46846847
5/21/2008 0:00,33.66666667
5/22/2008 0:00,32.68421053
5/23/2008 0:00,31.70175439
5/24/2008 0:00,30.71929825
5/25/2008 0:00,29.73684211
5/26/2008 0:00,28.75438596
5/27/2008 0:00,27.77192982
5/28/2008 0:00,26.78947368
5/29/2008 0:00,25.80701754
5/30/2008 0:00,24.8245614
5/31/2008 0:00,23.84210526
6/1/2008 0:00,22.85964912
6/2/2008 0:00,21.87719298
6/3/2008 0:00,20.89473684
6/4/2008 0:00,19.9122807
6/5/2008 0:00,18.92982456
6/6/2008 0:00,17.94736842
6/7/2008 0:00,16.96491228
6/8/2008 0:00,15.98245614
6/9/2008 0:00,15
6/10/2008 0:00,15.3015873
6/11/2008 0:00,15.6031746
6/12/2008 0:00,15.9047619
6/13/2008 0:00,16.20634921
6/14/2008 0:00,16.50793651
6/15/2008 0:00,16.80952381
6/16/2008 0:00,17.11111111
6/17/2008 0:00,17.41269841
6/18/2008 0:00,17.71428571
6/19/2008 0:00,18.01587302
6/20/2008 0:00,18.31746032
6/21/2008 0:00,18.61904762
6/22/2008 0:00,18.92063492
6/23/2008 0:00,19.22222222
6/24/2008 0:00,19.52380952
6/25/2008 0:00,19.82539683
6/26/2008 0:00,20.12698413
6/27/2008 0:00,20.42857143
6/28/2008 0:00,20.73015873
6/29/2008 0:00,21.03174603
6/30/2008 0:00,21.33333333
7/1/2008 0:00,21.63492063
7/2/2008 0:00,21.93650794
7/3/2008 0:00,22.23809524
7/4/2008 0:00,22.53968254
7/5/2008 0:00,22.84126984
7/6/2008 0:00,23.14285714
7/7/2008 0:00,23.44444444
7/8/2008 0:00,23.74603175
7/9/2008 0:00,24.04761905
7/10/2008 0:00,24.34920635
7/11/2008 0:00,24.65079365
7/12/2008 0:00,24.95238095
7/13/2008 0:00,25.25396825
7/14/2008 0:00,25.55555556
7/15/2008 0:00,25.85714286
7/16/2008 0:00,26.15873016
7/17/2008 0:00,26.46031746
7/18/2008 0:00,26.76190476
7/19/2008 0:00,27.06349206
7/20/2008 0:00,27.36507937
7/21/2008 0:00,27.66666667
7/22/2008 0:00,27.1015873
7/23/2008 0:00,26.53650794
7/24/2008 0:00,25.97142857
7/25/2008 0:00,25.40634921
7/26/2008 0:00,24.84126984
7/27/2008 0:00,24.27619048
7/28/2008 0:00,23.71111111
7/29/2008 0:00,23.14603175
7/30/2008 0:00,22.58095238
7/31/2008 0:00,22.01587302
8/1/2008 0:00,21.45079365
8/2/2008 0:00,20.88571429
8/3/2008 0:00,20.32063492
8/4/2008 0:00,19.75555556
8/5/2008 0:00,19.19047619
8/6/2008 0:00,18.62539683
8/7/2008 0:00,18.06031746
8/8/2008 0:00,17.4952381
8/9/2008 0:00,16.93015873
8/10/2008 0:00,16.36507937
8/11/2008 0:00,15.8
8/12/2008 0:00,15.73165375
8/13/2008 0:00,15.66330749
8/14/2008 0:00,15.59496124
8/15/2008 0:00,15.52661499
8/16/2008 0:00,15.45826873
8/17/2008 0:00,15.38992248
8/18/2008 0:00,15.32157623
8/19/2008 0:00,15.25322997
8/20/2008 0:00,15.18488372
8/21/2008 0:00,15.11653747
8/22/2008 0:00,15.04819121
8/23/2008 0:00,14.97984496
8/24/2008 0:00,14.91149871
8/25/2008 0:00,14.84315245
8/26/2008 0:00,14.7748062
8/27/2008 0:00,14.70645995
