date,Chla
1/1/2008 0:00,11.95498911
1/2/2008 0:00,12.13281046
1/3/2008 0:00,12.31063181
1/4/2008 0:00,12.48845316
1/5/2008 0:00,12.66627451
1/6/2008 0:00,12.84409586
1/7/2008 0:00,13.02191721
1/8/2008 0:00,13.19973856
1/9/2008 0:00,13.37755991
1/10/2008 0:00,13.55538126
1/11/2008 0:00,13.73320261
1/12/2008 0:00,13.91102397
1/13/2008 0:00,14.08884532
1/14/2008 0:00,14.26666667
1/15/2008 0:00,14.14778973
1/16/2008 0:00,14.02891278
1/17/2008 0:00,13.91003584
1/18/2008 0:00,13.7911589
1/19/2008 0:00,13.67228196
1/20/2008 0:00,13.55340502
1/21/2008 0:00,13.43452808
1/22/2008 0:00,13.31565114
1/23/2008 0:00,13.19677419
1/24/2008 0:00,13.07789725
1/25/2008 0:00,12.95902031
1/26/2008 0:00,12.84014337
1/27/2008 0:00,12.72126643
1/28/2008 0:00,12.60238949
1/29/2008 0:00,12.48351254
1/30/2008 0:00,12.3646356
1/31/2008 0:00,12.24575866
2/1/2008 0:00,12.12688172
2/2/2008 0:00,12.00800478
2/3/2008 0:00,11.88912784
2/4/2008 0:00,11.7702509
2/5/2008 0:00,11.65137395
2/6/2008 0:00,11.53249701
2/7/2008 0:00,11.41362007
2/8/2008 0:00,11.29474313
2/9/2008 0:00,11.17586619
2/10/2008 0:00,11.05698925
2/11/2008 0:00,10.93811231
2/12/2008 0:00,10.81923536
2/13/2008 0:00,10.70035842
2/14/2008 0:00,10.58148148
2/15/2008 0:00,10.53903134
2/16/2008 0:00,10.4965812
2/17/2008 0:00,10.45413105
2/18/2008 0:00,10.41168091
2/19/2008 0:00,10.36923077
2/20/2008 0:00,10.32678063
2/21/2008 0:00,10.28433048
2/22/2008 0:00,10.24188034
2/23/2008 0:00,10.1994302
2/24/2008 0:00,10.15698006
2/25/2008 0:00,10.11452991
2/26/2008 0:00,10.07207977
2/27/2008 0:00,10.02962963
2/28/2008 0:00,9.987179487
2/29/2008 0:00,9.944729345
3/1/2008 0:00,9.902279202
3/2/2008 0:00,9.85982906
3/3/2008 0:00,9.817378917
3/4/2008 0:00,9.774928775
3/5/2008 0:00,9.732478632
3/6/2008 0:00,9.69002849
3/7/2008 0:00,9.647578348
3/8/2008 0:00,9.605128205
3/9/2008 0:00,9.562678063
3/10/2008 0:00,9.52022792
3/11/2008 0:00,9.477777778
3/12/2008 0:00,9.769716776
3/13/2008 0:00,10.06165577
3/14/2008 0:00,10.35359477
3/15/2008 0:00,10.64553377
3/16/2008 0:00,10.93747277
3/17/2008 0:00,11.22941176
3/18/2008 0:00,11.52135076
3/19/2008 0:00,11.81328976
3/20/2008 0:00,12.10522876
3/21/2008 0:00,12.39716776
3/22/2008 0:00,12.68910675
3/23/2008 0:00,12.98104575
3/24/2008 0:00,13.27298475
3/25/2008 0:00,13.56492375
3/26/2008 0:00,13.85686275
3/27/2008 0:00,14.14880174
3/28/2008 0:00,14.44074074
3/29/2008 0:00,14.73267974
3/30/2008 0:00,15.02461874
3/31/2008 0:00,15.31655773
4/1/2008 0:00,15.60849673
4/2/2008 0:00,15.90043573
4/3/2008 0:00,16.19237473
4/4/2008 0:00,16.48431373
4/5/2008 0:00,16.77625272
4/6/2008 0:00,17.06819172
4/7/2008 0:00,17.36013072
4/8/2008 0:00,17.65206972
4/9/2008 0:00,17.94400871
4/10/2008 0:00,18.23594771
4/11/2008 0:00,18.52788671
4/12/2008 0:00,18.81982571
4/13/2008 0:00,19.11176471
4/14/2008 0:00,19.4037037
4/15/2008 0:00,19.32632633
4/16/2008 0:00,19.24894895
4/17/2008 0:00,19.17157157
4/18/2008 0:00,19.09419419
4/19/2008 0:00,19.01681682
4/20/2008 0:00,18.93943944
4/21/2008 0:00,18.86206206
4/22/2008 0:00,18.78468468
4/23/2008 0:00,18.70730731
4/24/2008 0:00,18.62992993
4/25/2008 0:00,18.55255255
4/26/2008 0:00,18.47517518
4/27/2008 0:00,18.3977978
4/28/2008 0:00,18.32042042
4/29/2008 0:00,18.24304304
4/30/2008 0:00,18.16566567
5/1/2008 0:00,18.08828829
5/2/2008 0:00,18.01091091
5/3/2008 0:00,17.93353353
5/4/2008 0:00,17.85615616
5/5/2008 0:00,17.77877878
5/6/2008 0:00,17.7014014
5/7/2008 0:00,17.62402402
5/8/2008 0:00,17.54664665
5/9/2008 0:00,17.46926927
5/10/2008 0:00,17.39189189
5/11/2008 0:00,17.31451451
5/12/2008 0:00,17.23713714
5/13/2008 0:00,17.15975976
5/14/2008 0:00,17.08238238
5/15/2008 0:00,17.00500501
5/16/2008 0:00,16.92762763
5/17/2008 0:00,16.85025025
5/18/2008 0:00,16.77287287
5/19/2008 0:00,16.6954955
5/20/2008 0:00,16.61811812
5/21/2008 0:00,16.54074074
5/22/2008 0:00,16.47602339
5/23/2008 0:00,16.41130604
5/24/2008 0:00,16.34658869
5/25/2008 0:00,16.28187135
5/26/2008 0:00,16.217154
5/27/2008 0:00,16.15243665
5/28/2008 0:00,16.0877193
5/29/2008 0:00,16.02300195
5/30/2008 0:00,15.9582846
5/31/2008 0:00,15.89356725
6/1/2008 0:00,15.8288499
6/2/2008 0:00,15.76413255
6/3/2008 0:00,15.6994152
6/4/2008 0:00,15.63469786
6/5/2008 0:00,15.56998051
6/6/2008 0:00,15.50526316
6/7/2008 0:00,15.44054581
6/8/2008 0:00,15.37582846
6/9/2008 0:00,15.31111111
6/10/2008 0:00,15.2457672
6/11/2008 0:00,15.18042328
6/12/2008 0:00,15.11507937
6/13/2008 0:00,15.04973545
6/14/2008 0:00,14.98439153
6/15/2008 0:00,14.91904762
6/16/2008 0:00,14.8537037
6/17/2008 0:00,14.78835979
6/18/2008 0:00,14.72301587
6/19/2008 0:00,14.65767196
6/20/2008 0:00,14.59232804
