Date,3A-NW,2A-17,3A-3,3A-4,3A-28
24-Dec-02,11.94,11.84,10.35,10.05,9.86
25-Dec-02,11.93,11.82,10.37,10.06,9.86
26-Dec-02,11.91,11.8,10.36,10.05,9.85
27-Dec-02,11.9,11.78,10.35,10.05,9.85
28-Dec-02,11.88,11.76,10.34,10.04,9.84
29-Dec-02,11.87,11.74,10.33,10.04,9.84
30-Dec-02,11.85,11.72,10.33,10.03,9.83
31-Dec-02,11.83,11.7,10.32,10.02,9.82
1-Jan-03,11.81,11.69,10.32,10.02,9.82
2-Jan-03,11.8,11.67,10.31,10.01,9.81
3-Jan-03,11.82,11.66,10.34,10.04,9.84
4-Jan-03,11.82,11.65,10.34,10.04,9.83
5-Jan-03,11.81,11.64,10.33,10.03,9.83
6-Jan-03,11.81,11.62,10.32,10.03,9.82
7-Jan-03,11.81,11.61,10.31,10.02,9.82
8-Jan-03,11.8,11.6,10.31,10.01,9.81
9-Jan-03,11.78,11.58,10.3,10.01,9.81
10-Jan-03,11.77,11.57,10.29,10,9.8
11-Jan-03,11.76,11.55,10.28,9.99,9.79
12-Jan-03,11.75,11.54,10.27,9.98,9.78
13-Jan-03,11.75,11.53,10.29,9.99,9.78
14-Jan-03,11.76,11.57,10.29,10,9.79
15-Jan-03,11.74,11.56,10.29,9.99,9.79
16-Jan-03,11.73,11.54,10.28,9.98,9.78
17-Jan-03,11.72,11.53,10.27,9.98,9.77
18-Jan-03,11.7,11.51,10.26,9.97,9.77
19-Jan-03,11.69,11.5,10.25,9.96,9.76
20-Jan-03,11.68,11.49,10.24,9.95,9.75
21-Jan-03,11.67,11.47,10.23,9.94,9.75
22-Jan-03,11.65,11.46,10.22,9.93,9.74
23-Jan-03,11.65,11.45,10.22,9.93,9.73
24-Jan-03,11.63,11.43,10.2,9.92,9.72
25-Jan-03,11.62,11.42,10.19,9.91,9.71
26-Jan-03,11.61,11.41,10.18,9.9,9.7
27-Jan-03,11.6,11.39,10.18,9.89,9.7
28-Jan-03,11.59,11.38,10.17,9.88,9.69
29-Jan-03,11.58,11.37,10.16,9.87,9.68
30-Jan-03,11.57,11.36,10.15,9.86,9.67
31-Jan-03,11.56,11.35,10.14,9.85,9.66
1-Feb-03,11.55,11.34,10.12,9.83,9.63
2-Feb-03,11.54,11.33,10.11,9.81,9.61
3-Feb-03,11.52,11.31,10.09,9.79,9.58
4-Feb-03,11.49,11.3,10.06,9.77,9.56
5-Feb-03,11.47,11.29,10.04,9.75,9.53
6-Feb-03,11.44,11.28,10.02,9.72,9.51
7-Feb-03,11.41,11.27,10,9.71,9.5
8-Feb-03,11.39,11.26,9.99,9.69,9.5
9-Feb-03,11.37,11.25,9.98,9.68,9.49
10-Feb-03,11.36,11.24,9.96,9.67,9.48
11-Feb-03,11.35,11.23,9.95,9.66,9.46
12-Feb-03,11.35,11.22,9.94,9.65,9.45
13-Feb-03,11.34,11.2,9.93,9.63,9.44
14-Feb-03,11.34,11.2,9.91,9.62,9.43
15-Feb-03,11.35,11.19,9.9,9.61,9.42
16-Feb-03,11.36,11.18,9.89,9.61,9.42
17-Feb-03,11.38,11.2,9.92,9.62,9.42
18-Feb-03,11.39,11.19,9.91,9.6,9.41
19-Feb-03,11.39,11.18,9.89,9.59,9.4
20-Feb-03,11.48,11.19,9.92,9.59,9.45
21-Feb-03,11.48,11.19,9.91,9.61,9.45
22-Feb-03,11.52,11.19,9.93,9.61,9.42
23-Feb-03,11.52,11.21,9.93,9.61,9.41
24-Feb-03,11.52,11.21,9.91,9.6,9.41
25-Feb-03,11.54,11.2,9.93,9.58,9.38
26-Feb-03,11.53,11.2,9.91,9.61,9.37
27-Feb-03,11.52,11.19,9.89,9.58,9.37
28-Feb-03,11.5,11.19,9.88,9.57,9.37
1-Mar-03,11.49,11.18,9.86,9.55,9.35
2-Mar-03,11.49,11.17,9.85,9.54,9.34
3-Mar-03,11.49,11.16,9.86,9.53,9.33
4-Mar-03,11.48,11.15,9.85,9.52,9.32
5-Mar-03,11.48,11.14,9.84,9.5,9.31
6-Mar-03,11.47,11.13,9.82,9.49,9.29
7-Mar-03,11.47,11.12,9.81,9.48,9.28
8-Mar-03,11.47,11.11,9.8,9.46,9.27
9-Mar-03,11.46,11.1,9.78,9.45,9.25
10-Mar-03,11.47,11.07,9.78,9.45,9.25
11-Mar-03,11.48,11.08,9.8,9.45,9.24
12-Mar-03,11.48,11.05,9.79,9.43,9.23
13-Mar-03,11.48,11.03,9.78,9.42,9.22
14-Mar-03,11.48,11.13,9.77,9.41,9.21
15-Mar-03,11.49,11.12,9.76,9.4,9.2
16-Mar-03,11.54,11.11,9.8,9.42,9.22
17-Mar-03,11.6,11.22,9.87,9.47,9.27
18-Mar-03,11.62,11.21,9.86,9.46,9.25
19-Mar-03,11.64,11.2,9.84,9.44,9.22
20-Mar-03,11.65,11.19,9.82,9.42,9.2
21-Mar-03,11.65,11.21,9.84,9.42,9.2
22-Mar-03,11.65,11.2,9.83,9.4,9.17
23-Mar-03,11.66,11.19,9.86,9.39,9.16
24-Mar-03,11.67,11.2,9.84,9.37,9.16
25-Mar-03,11.67,11.18,9.83,9.36,9.15
26-Mar-03,11.68,11.17,9.81,9.34,9.14
27-Mar-03,11.71,11.17,9.83,9.35,9.16
28-Mar-03,11.74,11.18,9.81,9.42,9.17
29-Mar-03,11.77,11.17,9.8,9.39,9.14
30-Mar-03,11.79,11.15,9.79,9.36,9.11
31-Mar-03,11.79,11.14,9.78,9.33,9.1
1-Apr-03,11.77,11.13,9.76,9.31,9.09
2-Apr-03,11.75,11.12,9.75,9.29,9.08
3-Apr-03,11.72,11.11,9.74,9.28,9.06
4-Apr-03,11.7,11.09,9.73,9.26,9.05
5-Apr-03,11.69,11.06,9.72,9.25,9.03
6-Apr-03,11.67,11.03,9.71,9.24,9.02
7-Apr-03,11.66,11,9.7,9.22,9.01
8-Apr-03,11.64,10.97,9.69,9.21,8.99
9-Apr-03,11.63,10.94,9.68,9.2,8.98
10-Apr-03,11.62,10.91,9.67,9.19,8.96
11-Apr-03,11.6,10.88,9.66,9.17,8.95
12-Apr-03,11.59,10.85,9.65,9.15,8.93
13-Apr-03,11.57,10.82,9.64,9.14,8.91
14-Apr-03,11.56,10.78,9.62,9.12,8.89
15-Apr-03,11.54,10.76,9.61,9.11,8.88
16-Apr-03,11.53,10.74,9.6,9.1,8.86
17-Apr-03,11.52,10.72,9.6,9.1,8.87
18-Apr-03,11.52,10.76,9.62,9.14,8.87
19-Apr-03,11.51,10.74,9.61,9.21,8.9
20-Apr-03,11.51,10.81,9.6,9.19,8.9
21-Apr-03,11.5,10.79,9.59,9.16,8.89
22-Apr-03,11.49,10.77,9.58,9.14,8.88
23-Apr-03,11.48,10.75,9.57,9.12,8.86
24-Apr-03,11.47,10.74,9.56,9.1,8.85
25-Apr-03,11.47,10.73,9.55,9.08,8.83
26-Apr-03,11.51,10.75,9.69,9.12,8.89
27-Apr-03,11.52,11.04,9.69,9.17,8.91
28-Apr-03,11.53,11.08,9.72,9.18,8.9
29-Apr-03,11.56,11.09,9.71,9.19,8.92
30-Apr-03,11.59,11.1,9.76,9.2,8.96
1-May-03,11.62,11.13,9.76,9.23,8.97
2-May-03,11.62,11.14,9.75,9.2,8.94
3-May-03,11.6,11.21,9.74,9.18,8.91
4-May-03,11.58,11.23,9.73,9.16,8.88
5-May-03,11.56,11.25,9.71,9.14,8.86
6-May-03,11.53,11.27,9.7,9.11,8.83
7-May-03,11.5,11.29,9.69,9.09,8.8
8-May-03,11.46,11.31,9.68,9.07,8.78
9-May-03,11.43,11.33,9.67,9.05,8.77
10-May-03,11.4,11.35,9.65,9.02,8.76
11-May-03,11.38,11.37,9.64,9,8.74
12-May-03,11.37,11.39,9.63,8.99,8.73
13-May-03,11.36,11.41,9.68,8.99,8.75
14-May-03,11.35,11.44,9.67,9.03,8.75
15-May-03,11.34,11.45,9.66,9.02,8.74
16-May-03,11.35,11.52,9.65,9,8.75
17-May-03,11.34,11.53,9.63,8.98,8.72
18-May-03,11.32,11.54,9.62,8.95,8.71
19-May-03,11.32,11.55,9.65,8.93,8.76
20-May-03,11.31,11.56,9.64,8.92,8.72
21-May-03,11.29,11.56,9.63,8.9,8.69
22-May-03,11.3,11.59,9.77,8.89,8.66
23-May-03,11.29,11.69,9.78,8.91,8.66
24-May-03,11.29,11.7,9.84,8.99,8.67
25-May-03,11.29,11.75,9.83,9.03,8.7
26-May-03,11.29,11.75,9.84,9.02,8.72
27-May-03,11.48,11.79,10.13,9.15,8.87
28-May-03,11.53,11.88,10.11,9.29,8.95
29-May-03,11.59,11.91,10.12,9.32,9.05
30-May-03,11.63,11.93,10.08,9.34,9.07
31-May-03,11.65,11.94,10.05,9.34,9.06
1-Jun-03,11.66,11.95,10.02,9.33,9.01
2-Jun-03,11.68,11.97,10.05,9.33,9
3-Jun-03,11.69,12,10.04,9.34,8.98
4-Jun-03,11.7,12.02,10.03,9.41,8.99
5-Jun-03,11.72,12.07,10.03,9.49,9.02
6-Jun-03,11.79,12.17,10.04,9.5,9.08
7-Jun-03,11.83,12.19,10.05,9.49,9.1
8-Jun-03,11.89,12.21,10.14,9.59,9.14
9-Jun-03,11.92,12.29,10.19,9.61,9.17
10-Jun-03,11.96,12.36,10.23,9.73,9.25
11-Jun-03,11.97,12.44,10.24,9.73,9.29
12-Jun-03,11.96,12.5,10.24,9.75,9.32
13-Jun-03,11.95,12.48,10.26,9.76,9.36
14-Jun-03,11.93,12.45,10.31,9.77,9.4
15-Jun-03,11.91,12.42,10.34,9.79,9.42
16-Jun-03,11.87,12.39,10.35,9.81,9.43
17-Jun-03,11.85,12.37,10.35,9.81,9.44
18-Jun-03,11.86,12.35,10.4,9.83,9.45
19-Jun-03,11.87,12.35,10.41,9.85,9.46
20-Jun-03,11.87,12.34,10.4,9.87,9.49
21-Jun-03,11.92,12.32,10.45,9.9,9.54
22-Jun-03,11.99,12.32,10.5,9.95,9.62
23-Jun-03,12.03,12.32,10.54,10.05,9.71
24-Jun-03,12.05,12.31,10.56,10.07,9.73
25-Jun-03,12.06,12.3,10.57,10.09,9.74
26-Jun-03,12.05,12.3,10.59,10.1,9.76
27-Jun-03,12,12.35,10.62,10.11,9.79
28-Jun-03,11.97,12.35,10.63,10.12,9.8
29-Jun-03,11.94,12.33,10.63,10.13,9.8
30-Jun-03,11.91,12.3,10.62,10.13,9.8
1-Jul-03,11.86,12.28,10.62,10.13,9.8
2-Jul-03,11.83,12.26,10.62,10.13,9.8
3-Jul-03,11.84,12.24,10.63,10.13,9.81
4-Jul-03,11.83,12.21,10.63,10.13,9.81
5-Jul-03,11.84,12.19,10.64,10.15,9.82
6-Jul-03,11.84,12.19,10.65,10.16,9.83
7-Jul-03,11.8,12.15,10.64,10.16,9.83
8-Jul-03,11.76,12.13,10.63,10.15,9.83
9-Jul-03,11.72,12.1,10.62,10.15,9.82
10-Jul-03,11.68,12.06,10.61,10.14,9.82
11-Jul-03,11.64,12.03,10.6,10.13,9.81
12-Jul-03,11.6,12.01,10.58,10.12,9.8
13-Jul-03,11.56,11.98,10.57,10.11,9.79
14-Jul-03,11.52,11.95,10.59,10.11,9.79
15-Jul-03,11.55,11.96,10.63,10.17,9.85
16-Jul-03,11.59,11.97,10.61,10.16,9.83
17-Jul-03,11.58,11.99,10.59,10.14,9.82
18-Jul-03,11.55,11.97,10.57,10.12,9.8
19-Jul-03,11.52,11.95,10.55,10.1,9.78
20-Jul-03,11.48,11.92,10.53,10.09,9.76
21-Jul-03,11.47,11.9,10.51,10.08,9.75
22-Jul-03,11.46,11.88,10.56,10.13,9.78
23-Jul-03,11.46,11.94,10.54,10.1,9.78
24-Jul-03,11.48,11.9,10.52,10.08,9.75
25-Jul-03,11.48,11.88,10.49,10.06,9.73
26-Jul-03,11.51,11.85,10.48,10.04,9.72
27-Jul-03,11.55,11.84,10.45,10.02,9.7
28-Jul-03,11.57,11.82,10.48,10,9.68
29-Jul-03,11.6,11.84,10.5,10,9.66
30-Jul-03,11.64,11.83,10.5,9.99,9.65
31-Jul-03,11.66,11.81,10.5,10.02,9.64
1-Aug-03,11.67,11.81,10.49,10,9.64
2-Aug-03,11.73,11.85,10.58,10.01,9.69
3-Aug-03,11.76,11.85,10.55,10.01,9.69
4-Aug-03,11.78,11.85,10.52,10,9.67
5-Aug-03,11.87,11.86,10.52,9.99,9.67
6-Aug-03,11.96,11.88,10.51,10.02,9.66
7-Aug-03,12,11.92,10.53,10.01,9.65
8-Aug-03,12.03,11.94,10.52,10.01,9.69
9-Aug-03,12.05,12.04,10.63,10.08,9.72
10-Aug-03,12.06,12.19,10.62,10.18,9.78
11-Aug-03,12.08,12.21,10.61,10.15,9.78
12-Aug-03,12.1,12.23,10.6,10.13,9.79
13-Aug-03,12.11,12.26,10.61,10.12,9.79
14-Aug-03,12.12,12.35,10.63,10.15,9.81
15-Aug-03,12.12,12.38,10.64,10.16,9.82
16-Aug-03,12.12,12.42,10.63,10.15,9.82
17-Aug-03,12.08,12.44,10.67,10.15,9.82
18-Aug-03,12.07,12.46,10.75,10.2,9.84
19-Aug-03,12.06,12.48,10.74,10.21,9.87
20-Aug-03,12.08,12.51,10.78,10.23,9.9
21-Aug-03,12.09,12.53,10.81,10.28,9.95
22-Aug-03,12.11,12.59,10.87,10.34,9.98
23-Aug-03,12.12,12.61,10.86,10.35,9.99
24-Aug-03,12.16,12.65,10.85,10.36,10.02
25-Aug-03,12.17,12.68,10.85,10.36,10.03
26-Aug-03,12.19,12.71,10.85,10.38,10.06
27-Aug-03,12.16,12.71,10.85,10.39,10.06
28-Aug-03,12.16,12.72,10.87,10.42,10.08
29-Aug-03,12.17,12.73,10.87,10.44,10.1
30-Aug-03,12.15,12.72,10.88,10.44,10.1
31-Aug-03,12.09,12.72,10.89,10.46,10.12
1-Sep-03,12.06,12.73,10.94,10.49,10.13
2-Sep-03,12.05,12.73,10.94,10.53,10.18
3-Sep-03,12.03,12.72,10.95,10.54,10.2
4-Sep-03,11.99,12.73,10.97,10.56,10.2
5-Sep-03,11.98,12.74,11,10.63,10.26
6-Sep-03,12,12.81,11.09,10.71,10.33
7-Sep-03,12,12.81,11.08,10.7,10.34
8-Sep-03,11.99,12.8,11.08,10.7,10.34
9-Sep-03,11.98,12.8,11.07,10.69,10.34
10-Sep-03,11.95,12.79,11.07,10.68,10.33
11-Sep-03,11.92,12.78,11.06,10.69,10.33
12-Sep-03,11.92,12.78,11.07,10.71,10.34
13-Sep-03,11.95,12.81,11.07,10.72,10.35
14-Sep-03,11.98,12.81,11.08,10.73,10.38
15-Sep-03,12,12.81,11.07,10.72,10.38
16-Sep-03,11.99,12.81,11.07,10.71,10.36
17-Sep-03,12,12.81,11.07,10.71,10.36
18-Sep-03,12,12.81,11.06,10.7,10.34
19-Sep-03,12,12.8,11.04,10.69,10.33
20-Sep-03,11.99,12.81,11.03,10.68,10.34
21-Sep-03,11.98,12.81,11.02,10.67,10.33
22-Sep-03,11.96,12.8,11.01,10.66,10.31
23-Sep-03,11.93,12.8,10.99,10.64,10.3
24-Sep-03,11.9,12.8,10.98,10.63,10.29
25-Sep-03,11.88,12.82,11.02,10.65,10.37
26-Sep-03,11.9,12.84,11.03,10.69,10.38
27-Sep-03,11.93,12.86,11.06,10.72,10.37
28-Sep-03,12,12.93,11.15,10.79,10.41
29-Sep-03,12.09,13.01,11.25,10.91,10.57
30-Sep-03,12.14,13.07,11.24,10.97,10.59
1-Oct-03,12.18,13.12,11.25,10.94,10.58
2-Oct-03,12.2,13.16,11.25,10.92,10.57
3-Oct-03,12.2,13.18,11.25,10.91,10.56
4-Oct-03,12.21,13.19,11.25,10.9,10.56
5-Oct-03,12.18,13.19,11.25,10.89,10.55
6-Oct-03,12.16,13.19,11.25,10.89,10.55
7-Oct-03,12.13,13.17,11.25,10.89,10.55
8-Oct-03,12.1,13.15,11.25,10.88,10.54
9-Oct-03,12.07,13.13,11.24,10.87,10.54
10-Oct-03,12.01,13.1,11.24,10.87,10.53
11-Oct-03,11.97,13.08,11.23,10.87,10.54
12-Oct-03,11.94,13.05,11.23,10.86,10.54
13-Oct-03,11.9,13.03,11.22,10.86,10.52
14-Oct-03,11.87,13.01,11.22,10.85,10.51
15-Oct-03,11.84,13,11.21,10.84,10.5
16-Oct-03,11.8,12.97,11.19,10.83,10.48
17-Oct-03,11.77,12.95,11.17,10.81,10.46
18-Oct-03,11.74,12.93,11.15,10.8,10.45
19-Oct-03,11.71,12.9,11.13,10.78,10.43
20-Oct-03,11.68,12.88,11.12,10.76,10.41
21-Oct-03,11.64,12.86,11.1,10.74,10.39
22-Oct-03,11.61,12.84,11.08,10.72,10.37
23-Oct-03,11.57,12.81,11.06,10.7,10.35
24-Oct-03,11.54,12.79,11.04,10.68,10.33
25-Oct-03,11.51,12.78,11.03,10.67,10.32
26-Oct-03,11.48,12.76,11.01,10.65,10.3
27-Oct-03,11.45,12.74,10.99,10.62,10.28
28-Oct-03,11.42,12.72,10.97,10.6,10.26
29-Oct-03,11.43,12.77,11.05,10.69,10.32
30-Oct-03,11.4,12.74,11.03,10.67,10.31
31-Oct-03,11.37,12.71,11.01,10.64,10.3
1-Nov-03,11.35,12.69,10.97,10.63,10.36
2-Nov-03,11.33,12.67,10.94,10.63,10.38
3-Nov-03,11.34,12.7,10.96,10.64,10.41
4-Nov-03,11.35,12.71,11,10.71,10.5
5-Nov-03,11.37,12.72,11.01,10.74,10.52
6-Nov-03,11.39,12.79,11.06,10.74,10.53
7-Nov-03,11.42,12.75,11.03,10.74,10.53
8-Nov-03,11.45,12.72,11,10.73,10.53
9-Nov-03,11.47,12.7,10.99,10.73,10.52
10-Nov-03,11.49,12.67,10.99,10.72,10.53
11-Nov-03,11.49,12.65,10.99,10.72,10.54
12-Nov-03,11.48,12.62,10.97,10.72,10.51
13-Nov-03,11.46,12.6,10.97,10.7,10.52
14-Nov-03,11.44,12.57,10.97,10.7,10.53
15-Nov-03,11.42,12.55,10.96,10.7,10.53
16-Nov-03,11.4,12.53,10.96,10.69,10.52
17-Nov-03,11.37,12.51,10.96,10.68,10.52
18-Nov-03,11.35,12.49,10.95,10.68,10.51
19-Nov-03,11.33,12.47,10.95,10.67,10.51
20-Nov-03,11.3,12.44,10.94,10.66,10.5
21-Nov-03,11.28,12.42,10.93,10.66,10.49
22-Nov-03,11.26,12.39,10.92,10.65,10.48
23-Nov-03,11.24,12.37,10.91,10.64,10.48
24-Nov-03,11.22,12.35,10.9,10.63,10.47
25-Nov-03,11.2,12.32,10.89,10.62,10.46
26-Nov-03,11.18,12.29,10.88,10.61,10.45
27-Nov-03,11.17,12.27,10.87,10.6,10.44
28-Nov-03,11.15,12.24,10.86,10.59,10.43
29-Nov-03,11.13,12.21,10.85,10.58,10.42
30-Nov-03,11.12,12.18,10.84,10.57,10.41
1-Dec-03,11.1,12.16,10.83,10.56,10.4
2-Dec-03,11.09,12.13,10.82,10.55,10.39
3-Dec-03,11.07,12.11,10.81,10.54,10.37
4-Dec-03,11.06,12.1,10.8,10.53,10.36
5-Dec-03,11.06,12.09,10.8,10.56,10.37
6-Dec-03,11.04,12.08,10.79,10.54,10.36
7-Dec-03,11.03,12.05,10.78,10.53,10.34
8-Dec-03,11.02,12.03,10.76,10.52,10.33
9-Dec-03,11.01,12.01,10.75,10.5,10.31
10-Dec-03,11.01,12.02,10.77,10.52,10.33
11-Dec-03,10.99,12,10.75,10.51,10.32
12-Dec-03,10.98,11.98,10.74,10.49,10.31
13-Dec-03,10.97,11.96,10.73,10.47,10.29
14-Dec-03,11,11.98,10.75,10.5,10.29
15-Dec-03,11,11.97,10.74,10.48,10.3
16-Dec-03,11,11.95,10.73,10.47,10.29
17-Dec-03,11.02,11.92,10.73,10.46,10.29
18-Dec-03,11.04,11.9,10.72,10.45,10.29
19-Dec-03,11.08,11.88,10.72,10.45,10.29
20-Dec-03,11.12,11.87,10.71,10.44,10.28
21-Dec-03,11.17,11.85,10.71,10.43,10.27
22-Dec-03,11.21,11.84,10.7,10.43,10.27
23-Dec-03,11.26,11.82,10.69,10.42,10.26
24-Dec-03,11.3,11.81,10.69,10.41,10.25
25-Dec-03,11.33,11.8,10.68,10.41,10.24
26-Dec-03,11.37,11.79,10.67,10.4,10.24
27-Dec-03,11.39,11.78,10.66,10.39,10.23
28-Dec-03,11.41,11.77,10.65,10.38,10.22
29-Dec-03,11.43,11.76,10.65,10.38,10.21
30-Dec-03,11.44,11.75,10.64,10.37,10.21
31-Dec-03,11.45,11.74,10.63,10.36,10.2
1-Jan-04,11.45,11.73,10.62,10.35,10.18
2-Jan-04,11.46,11.72,10.61,10.34,10.18
3-Jan-04,11.46,11.72,10.6,10.33,10.16
4-Jan-04,11.47,11.71,10.59,10.32,10.16
5-Jan-04,11.47,11.7,10.59,10.32,10.15
6-Jan-04,11.47,11.7,10.58,10.31,10.14
7-Jan-04,11.47,11.69,10.57,10.3,10.13
8-Jan-04,11.47,11.68,10.56,10.29,10.12
9-Jan-04,11.47,11.68,10.55,10.28,10.11
10-Jan-04,11.47,11.67,10.54,10.27,10.09
11-Jan-04,11.47,11.66,10.52,10.26,10.08
12-Jan-04,11.47,11.65,10.51,10.25,10.07
13-Jan-04,11.47,11.64,10.5,10.24,10.06
14-Jan-04,11.47,11.63,10.49,10.22,10.05
15-Jan-04,11.47,11.62,10.48,10.21,10.04
16-Jan-04,11.47,11.61,10.47,10.2,10.03
17-Jan-04,11.47,11.61,10.46,10.19,10.02
18-Jan-04,11.54,11.64,10.49,10.23,10.06
19-Jan-04,11.55,11.64,10.51,10.23,10.07
20-Jan-04,11.55,11.64,10.5,10.22,10.05
21-Jan-04,11.55,11.63,10.49,10.21,10.04
22-Jan-04,11.55,11.62,10.48,10.2,10.03
23-Jan-04,11.54,11.61,10.47,10.19,10.02
24-Jan-04,11.54,11.6,10.46,10.18,10.01
25-Jan-04,11.53,11.59,10.45,10.17,9.99
26-Jan-04,11.53,11.58,10.44,10.16,9.99
27-Jan-04,11.53,11.57,10.44,10.16,9.98
28-Jan-04,11.53,11.57,10.43,10.15,9.98
29-Jan-04,11.53,11.56,10.42,10.14,9.97
30-Jan-04,11.58,11.62,10.49,10.21,10.02
31-Jan-04,11.62,11.69,10.53,10.29,10.1
1-Feb-04,11.66,11.75,10.57,10.31,10.14
2-Feb-04,11.7,11.75,10.55,10.3,10.11
3-Feb-04,11.73,11.74,10.53,10.29,10.09
4-Feb-04,11.73,11.73,10.52,10.27,10.06
5-Feb-04,11.72,11.73,10.5,10.25,10.04
6-Feb-04,11.7,11.73,10.48,10.23,10.02
7-Feb-04,11.68,11.72,10.47,10.22,10.01
8-Feb-04,11.65,11.72,10.45,10.2,9.99
9-Feb-04,11.62,11.72,10.43,10.18,9.97
10-Feb-04,11.59,11.72,10.41,10.16,9.95
11-Feb-04,11.56,11.72,10.39,10.14,9.93
12-Feb-04,11.53,11.73,10.37,10.11,9.91
13-Feb-04,11.5,11.73,10.35,10.1,9.9
14-Feb-04,11.47,11.73,10.33,10.08,9.88
15-Feb-04,11.48,11.74,10.33,10.07,9.87
16-Feb-04,11.45,11.74,10.31,10.05,9.85
17-Feb-04,11.42,11.74,10.29,10.03,9.83
18-Feb-04,11.4,11.75,10.27,10.01,9.81
19-Feb-04,11.37,11.74,10.24,9.99,9.78
20-Feb-04,11.35,11.74,10.22,9.96,9.76
21-Feb-04,11.33,11.74,10.2,9.94,9.74
22-Feb-04,11.31,11.74,10.18,9.91,9.72
23-Feb-04,11.28,11.73,10.16,9.89,9.69
24-Feb-04,11.26,11.73,10.14,9.87,9.67
25-Feb-04,11.34,11.8,10.24,9.98,9.79
26-Feb-04,11.35,11.85,10.23,9.97,9.79
27-Feb-04,11.39,11.84,10.22,9.95,9.77
28-Feb-04,11.44,11.83,10.21,9.94,9.75
29-Feb-04,11.49,11.83,10.2,9.92,9.74
1-Mar-04,11.53,11.82,10.19,9.91,9.72
2-Mar-04,11.55,11.82,10.18,9.89,9.71
3-Mar-04,11.56,11.82,10.16,9.88,9.69
4-Mar-04,11.56,11.82,10.15,9.87,9.68
5-Mar-04,11.55,11.81,10.14,9.85,9.66
6-Mar-04,11.53,11.81,10.12,9.84,9.65
7-Mar-04,11.51,11.81,10.11,9.82,9.63
8-Mar-04,11.48,11.8,10.09,9.8,9.61
9-Mar-04,11.45,11.8,10.07,9.78,9.59
10-Mar-04,11.42,11.79,10.05,9.77,9.58
11-Mar-04,11.39,11.78,10.03,9.75,9.56
12-Mar-04,11.36,11.78,10.01,9.73,9.54
13-Mar-04,11.34,11.77,10,9.71,9.52
14-Mar-04,11.31,11.77,9.98,9.7,9.5
15-Mar-04,11.29,11.76,9.97,9.68,9.49
16-Mar-04,11.3,11.79,10,9.68,9.48
17-Mar-04,11.28,11.79,9.97,9.66,9.45
18-Mar-04,11.25,11.78,9.96,9.64,9.43
19-Mar-04,11.23,11.77,9.93,9.62,9.4
20-Mar-04,11.2,11.76,9.9,9.59,9.37
21-Mar-04,11.18,11.75,9.87,9.57,9.35
22-Mar-04,11.16,11.74,9.84,9.54,9.32
23-Mar-04,11.14,11.72,9.82,9.51,9.29
24-Mar-04,11.12,11.72,9.79,9.49,9.26
25-Mar-04,11.1,11.72,9.78,9.48,9.26
26-Mar-04,11.08,11.72,9.78,9.46,9.24
27-Mar-04,11.07,11.71,9.76,9.44,9.22
28-Mar-04,11.05,11.7,9.74,9.41,9.19
29-Mar-04,11.03,11.69,9.71,9.38,9.16
30-Mar-04,11.01,11.67,9.69,9.36,9.15
31-Mar-04,10.99,11.66,9.67,9.34,9.13
1-Apr-04,10.98,11.64,9.65,9.32,9.12
2-Apr-04,10.96,11.62,9.62,9.3,9.1
3-Apr-04,10.94,11.61,9.6,9.28,9.08
4-Apr-04,10.93,11.59,9.58,9.26,9.06
5-Apr-04,10.91,11.57,9.56,9.25,9.04
6-Apr-04,10.91,11.56,9.54,9.23,9.02
7-Apr-04,10.9,11.54,9.52,9.21,9
8-Apr-04,10.9,11.52,9.5,9.19,8.98
9-Apr-04,10.9,11.53,9.49,9.18,8.97
10-Apr-04,10.93,11.55,9.49,9.17,8.95
11-Apr-04,10.94,11.55,9.48,9.16,8.94
12-Apr-04,11.01,11.58,9.54,9.18,8.96
13-Apr-04,11.14,11.62,9.59,9.29,9.07
14-Apr-04,11.18,11.61,9.58,9.28,9.08
15-Apr-04,11.23,11.6,9.56,9.27,9.06
16-Apr-04,11.28,11.58,9.55,9.25,9.05
17-Apr-04,11.33,11.57,9.53,9.24,9.03
18-Apr-04,11.37,11.56,9.52,9.23,9.02
19-Apr-04,11.39,11.55,9.51,9.21,9
20-Apr-04,11.41,11.53,9.49,9.2,8.99
21-Apr-04,11.41,11.52,9.48,9.18,8.97
22-Apr-04,11.4,11.51,9.47,9.17,8.95
23-Apr-04,11.38,11.5,9.45,9.15,8.94
24-Apr-04,11.36,11.49,9.44,9.14,8.92
25-Apr-04,11.34,11.48,9.42,9.12,8.9
26-Apr-04,11.31,11.47,9.41,9.1,8.89
27-Apr-04,11.28,11.45,9.39,9.09,8.87
28-Apr-04,11.26,11.45,9.38,9.08,8.86
29-Apr-04,11.23,11.44,9.36,9.07,8.86
30-Apr-04,11.21,11.43,9.35,9.05,8.84
1-May-04,11.18,11.42,9.34,9.04,8.82
2-May-04,11.19,11.41,9.32,9.05,8.84
3-May-04,11.2,11.44,9.37,9.14,8.92
4-May-04,11.18,11.47,9.39,9.13,8.94
5-May-04,11.15,11.46,9.38,9.12,8.92
6-May-04,11.13,11.44,9.36,9.1,8.9
7-May-04,11.1,11.43,9.35,9.09,8.88
8-May-04,11.08,11.42,9.34,9.07,8.86
9-May-04,11.06,11.41,9.33,9.06,8.85
10-May-04,11.04,11.4,9.31,9.04,8.83
