Date,Stage_LO,Storage,Cut_back,P_Load_Cal,P_Load_StL,P_Load_South
2008-01-31,9.993219278953116,2037531.5589852438,429.0470506912442,0.27265981502555425,0.10603184541448989,0.0
2008-02-29,9.856507575266907,1994517.3483327418,481.7728078817734,0.0,0.0,0.0
2008-03-31,9.922222292634324,2014901.623107964,0.0,0.0,0.0,0.0
2008-04-30,10.08322336774559,2066531.8308033086,682.2825238095237,0.0,0.0,0.0
2008-05-31,9.320556286487381,1828574.9984478513,3875.8978801843314,0.0,0.0,0.0
2008-06-30,8.552726039515145,1600998.2322410035,1435.219523809524,0.0,0.0,0.0
2008-07-31,9.450229796480517,1868714.5804158922,0.0,0.0,0.0,0.0
2008-08-31,11.401235311672801,2536500.0180068025,0.0,0.0,0.0,0.0
2008-09-30,14.730018392944492,3858287.1980426293,0.0,0.0,0.0,0.24478052469616302
2008-10-31,14.913758704334853,3941191.4169506854,0.0,0.0,0.0,0.24193049866906893
2008-11-30,14.451040808193135,3732265.319159932,0.0,0.45301368895310967,0.1761233933478188,0.10609376301288544
2008-12-31,13.987052914913855,3523050.0007099244,0.0,0.3355099891967998,0.1304742666402141,0.09964730376746062
2009-01-31,13.410052235941867,3279503.9891780326,0.0,0.27265135204864405,0.10602877187114265,0.05478316295490518
2009-02-28,12.743374866736781,3009103.4642396905,0.0,0.3353148385253074,0.1303985241711387,0.10436349705943357
2009-03-31,11.892328975137257,2685214.6567598996,82.6982488479263,0.4828127336690169,0.18774573991981053,0.0
2009-04-30,10.981887020315032,2363770.77035278,1008.2604761904763,0.4206903514187178,0.16360224952232583,0.0
2009-05-31,10.300161224933026,2137402.599171151,2040.3696774193547,0.0,0.0,0.0
2009-06-30,11.340106755025946,2487539.3582015517,0.0,0.0,0.0,0.0
2009-07-31,12.706943756952473,2995386.98706191,0.0,0.0,0.0,0.0
2009-08-31,13.486309406364308,3311404.8642493896,0.0,0.0,0.0,0.09343728101516517
2009-09-30,14.055039198558472,3553394.514653734,0.0,0.0,0.0,0.09289010037199547
2009-10-31,13.876745915270151,3476270.6579867476,0.0,0.0,0.0,0.06137618088706475
2009-11-30,13.14217945340363,3168397.5091575286,0.0,0.23686889396734798,0.0920902710036918,0.07585725947193199
2009-12-31,12.775149935449154,3021207.875083374,0.0,0.2813082246483435,0.10939667550754005,0.2556716186825283
2010-01-31,12.319346647471136,2845267.8059238596,0.0,0.3534552313936973,0.13745177636115063,0.30774360612986024
2010-02-28,12.138974533928387,2775644.1700963588,0.0,0.39804180436754244,0.15479201862434297,0.17719957953527313
2010-03-31,12.492064520591903,2912290.914965536,0.0,0.41182711961905466,0.1601425169111047,0.10436786512647596
2010-04-30,13.390271704459213,3271204.449289546,0.0,0.3313447465546501,0.12885701053380044,0.09513456470870077
2010-05-31,13.675796636858726,3390834.5874806633,0.0,0.03859936406278213,0.015006676701038248,0.05775920975760806
2010-06-30,13.591211343359797,3355405.982253222,0.0,0.18575873947843263,0.07225229902795084,0.05995929892402637
2010-07-31,13.535487496103006,3332010.5724717234,0.0,0.18539142812717102,0.0720213538994673,0.04902916683097255
2010-08-31,13.388007114181068,3270188.2199188564,0.0,0.17856231503631254,0.06939526419729362,0.04958364599164494
2010-09-30,13.462448534004965,3301360.665252731,0.0,0.1886429180889723,0.07334283626881347,0.009311918045802382
2010-10-31,12.970009998385363,3098869.7625699514,217.39764976958534,0.09109117499237085,0.03540344302233999,0.051265350090830226
2010-11-30,12.261254742094827,2823027.8440254484,594.5939999999999,0.2765690849996065,0.1075249753661945,0.08782213545803465
2010-12-31,11.5037602862633,2545338.661909736,269.55552995391713,0.49826588105601616,0.19376908200889814,0.0
2011-01-31,11.08744572841546,2397269.032092609,315.53972350230424,0.6331864886771473,0.24623378524260597,0.0
2011-02-28,10.695057152227731,2266578.837506435,1965.7404081632653,0.7167813976611453,0.27874469218359493,0.0
2011-03-31,10.159840076279226,2091499.2510396282,1838.68728110599,0.18661929603540064,0.07256951280877096,0.0
2011-04-30,9.867681430568698,1998514.0204803585,2111.887380952381,0.0,0.0,0.0
2011-05-31,9.143968695174385,1774390.2856226403,2701.705529953917,0.0,0.0,0.0
2011-06-30,8.35239000733794,1543436.2604497946,1213.5538095238094,0.0,0.0,0.0
2011-07-31,8.603770541794209,1615610.1951229973,488.66110599078337,0.0,0.0,0.0
2011-08-31,8.993348102264557,1728972.2047478484,1496.081152073733,0.0,0.0,0.0
2011-09-30,9.581026852799448,1909118.3243678294,194.5808095238095,0.0,0.0,0.0
2011-10-31,10.886138730992968,2342104.6460511717,31.780829493087552,0.0,0.0,0.0
2011-11-30,12.737711220200303,3006756.5309973178,0.0,0.0,0.0,0.019518695900400354
2011-12-31,12.569412243850932,2941793.12612646,0.0,0.45352861718731435,0.17637350203476215,0.37280391698980014
2012-01-31,12.100663092305425,2761301.971661705,58.69548387096774,0.5082500472231037,0.19764855977911858,0.1798742760453467
2012-02-29,11.625756330934143,2588769.2538125548,159.17679802955666,0.45411659987777814,0.1765985969754059,0.207777912775129
2012-03-31,11.109547112021572,2406372.057486721,586.6514285714286,0.5620827274741101,0.21857054653807054,0.04799346191414819
2012-04-30,10.376868782412426,2162534.908581573,1345.2219047619044,0.421312506850357,0.16384422396458678,0.0
2012-05-31,10.055745029257945,2057415.1217603898,2716.6620276497683,0.0,0.0,0.0
2012-06-30,10.119964788688783,2078471.7294335912,1074.3488571428568,0.0,0.0,0.0
2012-07-31,10.412583236273072,2174321.093137921,272.3004147465438,0.0,0.0,0.07208107916259643
2012-08-31,10.854399863527298,2325919.7281619958,187.421198156682,0.0,0.0,0.28082383242956577
2012-09-30,13.756187987213176,3428129.3332281066,0.0,0.0,0.0,0.19335180505790442
2012-10-31,14.888214671568742,3929625.987914138,0.0,0.0,0.0,0.2660763131496013
2012-11-30,14.60852113979329,3803637.280879459,0.0,0.263619599493023,0.10249045348497168,0.24459707272685557
2012-12-31,14.252985496715976,3642361.3865024853,0.0,0.2051805834219964,0.0797913531486379,0.1631544277121139
2013-01-31,13.913940450818245,3491883.529845361,0.0,0.1698121192096934,0.06603661700709781,0.1407553365337773
2013-02-28,13.29013959216175,3229280.242979075,0.0,0.1695973744638683,0.06595367250407898,0.13577999707437635
2013-03-31,12.625814205519598,2963645.2688229005,0.0,0.2108788006206742,0.08200198506778798,0.1613789193017998
2013-04-30,11.988184680567683,2720594.3817247483,0.0,0.29534530915013335,0.11485739797004675,0.2179721773422678
2013-05-31,11.592738116246533,2577014.7693837653,0.0,0.02236385507422889,0.008697167180416906,0.2102587031475384
2013-06-30,12.120024178261025,2770877.9709787355,0.0,0.0,0.0,0.12723227206887547
2013-07-31,13.88482952472113,3488241.7731550103,0.0,0.0,0.0,0.0848306892261384
2013-08-31,15.807937717173811,4338923.488589025,0.0,0.0658368100244711,0.02558728499345236,0.051626468119516274
2013-09-30,16.419186550310112,4613633.947639551,0.0,0.1685626875657711,0.0655355960448973,0.07681279813164886
2013-10-31,16.652595006421812,4718667.752889815,0.0,0.13930885593005535,0.054141867202575814,0.07911677271886847
2013-11-30,16.085272665791372,4463372.699606117,0.0,0.14532373265780413,0.056497895379371554,0.04580731465450661
2013-12-31,15.655590717209314,4270022.800507412,0.0,0.16857511233146244,0.06555624696598045,0.14432607987039908
2014-01-31,15.255196670004263,4092286.5348018757,0.0,0.20933553201929628,0.08140646618779028,0.13886549193864098
2014-02-28,15.252809683755709,4091236.260852511,0.0,0.21763102416808885,0.08463317778957073,0.026643438083740572
2014-03-31,14.930644358194192,3948368.42014814,0.0,0.23606632973512737,0.09179638544358039,0.12903022603385692
2014-04-30,14.324053383426396,3674684.3993982156,0.0,0.32634832049045026,0.12691416813900924,0.348977682644688
2014-05-31,13.790474877114386,3439240.308010396,0.0,0.023940013609797032,0.009310125645814661,0.055054966888231374
2014-06-30,13.602664700876357,3360236.726676517,0.0,0.0,0.0,0.0
2014-07-31,14.357323163796178,3689849.7284148005,0.0,0.0,0.0,0.0
2014-08-31,15.439817901031983,4174409.6960314903,0.0,0.0,0.0,0.0
2014-09-30,16.07462027467374,4458579.123603185,0.0,0.04923225554932405,0.01914161674005609,0.0
2014-10-31,17.0326989573111,4890355.967975028,0.0,0.1839311787021325,0.07148424038754138,0.15707761258025962
2014-11-30,16.898880481211695,4829536.070263864,0.0,0.15096116044606417,0.05868934116921509,0.06599979188165815
2014-12-31,16.689506602384775,4735277.971073149,0.0,0.13559393164184566,0.0527303175539382,0.11097834876123505
2015-01-31,16.505826849811413,4652622.082415136,0.0,0.13055484665854197,0.05077021716217822,0.10547262627719844
2015-02-28,16.47957372678938,4640808.177055218,0.0,0.16377111956947804,0.06368794077018444,0.15096895776074618
2015-03-31,16.548148017985973,4671666.608093688,0.0,0.1719302532606166,0.06685656270481025,0.10972174302684208
2015-04-30,16.229940013784827,4528473.006203175,0.0,0.18236147740551678,0.0709188176214395,0.1404574457715898
2015-05-31,16.008958925132067,4429031.516309428,0.0,0.0348855314295842,0.013562188947616632,0.19741052156696506
2015-06-30,15.68389090718305,4282750.908232375,0.0,0.0,0.0,0.07131458944443635
2015-07-31,15.606906705735833,4248108.017581126,0.0,0.0,0.0,0.131716297924586
2015-08-31,15.963381016602261,4408521.457471015,0.0,0.0,0.0,0.1810011160022281
2015-09-30,17.259046906496184,4995265.829663124,0.0,0.0,0.0,0.15225635902595466
2015-10-31,18.15876125474665,5408030.177183458,0.0,0.0,0.0,0.11449833287673278
2015-11-30,18.18343044403826,5419378.004257601,0.0,0.27294425037644277,0.10611570630937724,0.09808591153651364
2015-12-31,18.342951149234278,5492757.528647765,0.0,0.2644374869204373,0.10283553257445233,0.23066896773585205
2016-01-31,18.477285210728684,5554277.956288535,0.0,0.22981552766809427,0.08937076019760479,0.004399889744899608
2016-02-29,19.864390414418523,6197681.5524161,0.0,0.20441752871476654,0.07949466356106856,0.027285910788041014
2016-03-31,19.789997310356245,6163444.0772356605,0.0,0.17312372286825023,0.06732067631389513,0.08164125664276733
2016-04-30,19.414015732147885,5988105.606494739,0.0,0.1672321586701415,0.06503517184658456,0.12306468641477743
2016-05-31,18.993170126933485,5790212.54732253,0.0,0.19322612963017727,0.07510543939277274,0.00960929856298971
2016-06-30,19.834155120149042,6183810.772315697,0.0,0.20416033482858867,0.07941031883040255,0.0
2016-07-31,20.314844517350473,6407976.923154722,0.0,0.18250858209966078,0.07090190508494827,0.0
2016-08-31,20.3573306961218,6427945.427177241,0.0,0.1635391839968334,0.06355687405979256,0.0
2016-09-30,21.02583413830843,6742096.196046798,0.0,0.16274526350947113,0.0632740225541542,0.0
2016-10-31,21.90963186261833,7153572.1800698275,0.0,0.15444963633579903,0.06002614573041234,0.0
2016-11-30,21.565781870837192,6994871.589811,0.0,0.14773025061760486,0.05743330795078363,0.0
2016-12-31,21.146232551352387,6798729.2991356235,0.0,0.149644437786901,0.05819446163790068,0.0
2017-01-31,20.76597024148184,6620006.013496466,0.0,0.1744630687794942,0.06784525459925803,0.0
2017-02-28,20.4021487551563,6449009.914923458,0.0,0.2017180912569541,0.07844490044521005,0.0
2017-03-31,19.783698712010533,6160595.610640634,0.0,0.2970767513432349,0.11552072302277541,0.0
2017-04-30,19.001953310029062,5793903.845084543,0.0,0.552095055235355,0.21470549919384457,0.0
2017-05-31,18.2905761403953,5468504.83700702,0.0,0.051635095115273005,0.020080574351054363,0.0
2017-06-30,18.479641769740322,5554469.970450473,0.0,0.0,0.0,0.0
2017-07-31,18.953193157098415,5769590.561117965,0.0,0.0,0.0,0.0
2017-08-31,19.50882438150033,6032910.10555178,0.0,0.0,0.0,0.0
2017-09-30,21.26253470095037,6853205.18011808,0.0,0.0,0.0,0.0
2017-10-31,24.071018725590736,8189319.927941821,0.0,0.0,0.0,0.0
2017-11-30,24.750482383246776,8520231.543958452,0.0,0.4275325229196933,0.16621678447991545,0.0
